"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir750016-2011-Pass1-Tron10-Chiro_1_00130_000";4.9;5.0;25.0;"noise";0.712;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00135_000";4.9;5.0;25.0;"noise";0.682;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00140_000";4.9;5.0;25.0;"noise";0.74;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00145_000";1.0;5.0;21.0;"noise";0.694;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00150_000";4.9;5.0;25.0;"noise";0.73;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00155_000";4.9;5.0;25.0;"noise";0.708;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00160_000";2.8;5.0;11.0;"noise";0.778;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00165_000";2.5;5.0;16.0;"noise";0.72;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00170_000";0.4;5.0;14.0;"noise";0.728;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00175_000";0.6;5.0;12.0;"noise";0.654;"Phanan, Tetvir";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00180_000";"0.0";5.0;10.0;"noise";0.722;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00185_000";0.5;4.3;12.0;"noise";0.86;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00190_000";"0.0";5.0;10.0;"noise";0.886;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00195_000";0.2;5.0;13.0;"noise";0.708;"Phanan";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00200_000";0.9;5.0;9.0;"noise";0.752;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00205_000";"0.0";4.0;12.0;"noise";0.748;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00210_000";"0.0";5.0;11.0;"noise";0.854;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00215_000";"0.0";5.0;10.0;"noise";0.938;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00220_000";0.3;5.0;9.0;"noise";0.75;"piaf";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00225_000";0.1;5.0;9.0;"noise";0.802;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00230_000";1.2;5.0;10.0;"noise";0.814;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00235_000";0.2;5.0;10.0;"noise";0.85;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00240_000";4.9;5.0;25.0;"noise";0.728;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00245_000";1.7;5.0;12.0;"noise";0.732;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00250_000";4.9;5.0;25.0;"noise";0.722;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00255_000";4.2;5.0;10.0;"noise";0.696;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00260_000";2.4;5.0;9.0;"noise";0.692;"Tetvir";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00265_000";0.9;5.0;21.0;"noise";0.738;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00270_000";4.7;5.0;14.0;"noise";0.716;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00275_000";"0.0";5.0;11.0;"noise";0.746;"Phanan";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00280_000";0.7;5.0;10.0;"noise";0.774;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00285_000";0.5;5.0;12.0;"noise";0.794;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00290_000";0.2;5.0;10.0;"noise";0.826;"Tetvir";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00295_000";"0.0";5.0;10.0;"noise";0.782;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00300_000";"0.0";5.0;11.0;"noise";0.848;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00305_000";0.1;5.0;16.0;"noise";0.756;"Tetvir";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00310_000";"0.0";5.0;13.0;"noise";0.868;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00315_000";0.1;5.0;10.0;"noise";0.726;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00320_000";0.2;5.0;21.0;"noise";0.704;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00325_000";0.3;5.0;12.0;"noise";0.9;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00330_000";0.1;5.0;10.0;"noise";0.716;"Tetvir";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00335_000";1.0;5.0;12.0;"noise";0.734;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00340_000";1.6;5.0;14.0;"noise";0.674;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00345_000";2.3;5.0;15.0;"noise";0.79;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00350_000";2.4;5.0;10.0;"noise";0.686;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00355_000";"0.0";5.0;13.0;"noise";0.658;"";"";"";"";""
"Cir750016-2011-Pass1-Tron10-Chiro_1_00360_000";1.2;2.5;12.0;"noise";0.838;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00000_000";"0.0";0.5;204.0;"noise";0.796;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00005_000";"0.0";0.4;204.0;"noise";0.55;"Phogri";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00010_000";"0.0";0.3;204.0;"noise";0.66;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00015_000";0.1;0.3;175.0;"noise";0.434;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00025_000";0.2;0.5;130.0;"noise";0.36;"Rhihip";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00030_000";"0.0";0.5;55.0;"noise";0.824;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00030_000";0.2;0.3;57.0;"Pippip";0.342;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00035_000";"0.0";0.5;54.0;"noise";0.732;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00040_000";"0.0";0.3;204.0;"noise";0.698;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00040_000";0.1;0.3;56.0;"Pippip";0.338;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00090_000";"0.0";0.5;204.0;"noise";0.682;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00090_000";0.1;0.5;53.0;"Pippip";0.458;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00095_000";"0.0";0.5;204.0;"noise";0.796;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00100_000";"0.0";0.4;204.0;"noise";0.738;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00100_000";"0.0";0.1;54.0;"Pippip";0.332;"";"";"";"";""
"Cir750016-2011-Pass1-Tron2-Chiro_0_00110_000";0.2;0.5;204.0;"noise";0.794;"";"";"";"";""
