"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir464-2016-Pass1-Tron1-Chiro_0_00050_000";0.4;0.5;19.0;"Tetvir";0.02;"Plaint, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00055_000";0.2;0.5;68.0;"noise";0.66;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00055_000";"0.0";0.5;132.0;"Rhihip";0.17;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00060_000";"0.0";0.5;163.0;"noise";0.89;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00065_000";"0.0";0.5;102.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00065_000";0.1;0.5;24.0;"Tetvir";0.02;"Pippip, Phogri, Phanan, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00070_000";"0.0";0.5;96.0;"noise";0.86;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00070_000";0.1;0.2;39.0;"Pipkuh";0.07;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00075_000";"0.0";0.5;112.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00080_000";"0.0";0.5;128.0;"noise";0.77;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00085_000";"0.0";0.5;111.0;"noise";0.83;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00090_000";"0.0";0.5;203.0;"noise";0.59;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00095_000";"0.0";0.5;188.0;"noise";0.92;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00095_000";0.3;0.4;45.0;"Pippip";0.18;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00100_000";"0.0";0.5;107.0;"noise";0.84;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00105_000";"0.0";0.5;165.0;"noise";0.84;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00105_000";0.3;0.4;47.0;"Yerray";0.04;"Tetvir, Pippip, Phogri";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00110_000";"0.0";0.5;125.0;"noise";0.76;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00115_000";"0.0";0.5;97.0;"noise";0.87;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00115_000";0.1;0.2;12.0;"Phogri";0.15;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00120_000";0.3;0.5;32.0;"Hypsav";0.1;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00120_000";"0.0";0.5;113.0;"noise";0.9;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00125_000";"0.0";0.2;31.0;"Hypsav";0.1;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00125_000";0.1;0.5;154.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00130_000";"0.0";0.1;33.0;"Pipkuh";0.03;"Hypsav, Pippip";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00130_000";"0.0";0.5;190.0;"noise";0.9;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00135_000";"0.0";0.5;103.0;"noise";0.79;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00135_000";0.4;0.5;47.0;"Pippip";0.18;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00140_000";"0.0";0.1;36.0;"Leppun";0.04;"Tetvir, Pippip, Pipkuh";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00140_000";"0.0";0.5;90.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00145_000";0.1;0.5;130.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00150_000";"0.0";0.5;109.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00155_000";"0.0";0.5;128.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00160_000";"0.0";0.5;105.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00165_000";"0.0";0.5;98.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00170_000";"0.0";0.5;96.0;"noise";0.85;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00170_000";0.1;0.2;45.0;"Yerray";0.09;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00175_000";"0.0";0.5;72.0;"noise";0.68;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00180_000";"0.0";0.5;92.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00180_000";"0.0";0.1;17.0;"Tetvir";0.02;"Rusnit, Pippip, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00185_000";"0.0";0.5;82.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00185_000";"0.0";0.5;10.0;"Tetvir";0.08;"Phofem, Phogri";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00190_000";"0.0";0.1;90.0;"noise";0.56;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00190_000";"0.0";0.3;111.0;"Rhihip";0.03;"Pippip";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00195_000";"0.0";0.5;31.0;"noise";0.9;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00195_000";"0.0";0.5;108.0;"Rhihip";0.1;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00200_000";"0.0";0.5;105.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00200_000";0.4;0.5;44.0;"Pippip";0.58;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00205_000";"0.0";0.5;105.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00210_000";"0.0";0.5;110.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00215_000";"0.0";0.5;126.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00220_000";"0.0";0.5;153.0;"noise";0.92;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00225_000";"0.0";0.4;203.0;"Pippip";0.03;"Tetvir, Myoema";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00225_000";"0.0";0.5;203.0;"noise";0.47;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00230_000";"0.0";0.5;193.0;"noise";0.73;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00235_000";"0.0";0.5;196.0;"noise";0.79;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00240_000";"0.0";0.5;106.0;"noise";0.83;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00245_000";"0.0";0.5;117.0;"noise";0.88;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00245_000";"0.0";0.1;48.0;"Pippip";0.22;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00250_000";"0.0";0.4;120.0;"noise";0.87;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00250_000";0.4;0.5;29.0;"Tetvir";0.02;"Pippip, piaf, Nyclei, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00255_000";"0.0";0.5;110.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00260_000";"0.0";0.5;93.0;"noise";0.86;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00265_000";"0.0";0.4;102.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00270_000";0.2;0.5;72.0;"noise";0.71;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00270_000";0.2;0.5;41.0;"Pipkuh";0.04;"Pippip, Tetvir";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00275_000";"0.0";0.5;77.0;"noise";0.85;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00280_000";"0.0";0.5;104.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00280_000";0.1;0.2;38.0;"Pippip";0.06;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00285_000";"0.0";0.5;102.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00290_000";"0.0";0.1;104.0;"noise";0.92;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00295_000";"0.0";0.5;99.0;"noise";0.85;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00300_000";"0.0";0.3;98.0;"noise";0.86;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00305_000";0.4;0.5;148.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00310_000";"0.0";0.5;100.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00315_000";"0.0";0.5;86.0;"noise";0.87;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00315_000";0.4;0.5;27.0;"Testes";0.05;"Inssp5";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00320_000";"0.0";0.4;108.0;"noise";0.81;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00320_000";0.4;0.5;37.0;"Pipkuh";0.06;"Pipnat";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00325_000";"0.0";0.5;69.0;"noise";0.86;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00330_000";0.1;0.5;67.0;"noise";0.89;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00335_000";"0.0";0.3;79.0;"noise";0.89;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00335_000";"0.0";0.1;52.0;"Yerray";0.03;"Pippip, Tetvir, Pipkuh, Myomys";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00340_000";0.2;0.3;59.0;"noise";0.86;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00340_000";0.2;0.5;86.0;"Rhihip";0.02;"Pippip, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetvir, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00345_000";0.2;0.5;104.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00350_000";"0.0";0.5;108.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00355_000";"0.0";0.2;104.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_0_00360_000";"0.0";0.1;130.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00000_000";0.3;0.4;19.0;"noise";0.69;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00030_000";0.1;0.5;241.0;"noise";0.92;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00035_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00035_000";0.1;0.4;23.0;"Nyclei";0.03;"Tetvir, Pippip, Phogri, Eptser, Cyrscu";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00040_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00040_000";0.1;0.2;24.0;"Nyclei";0.04;"Phogri, Tetvir, Eptser";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00045_000";"0.0";0.3;151.0;"noise";0.77;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00050_000";0.2;0.5;73.0;"noise";0.38;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00055_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00060_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00065_000";"0.0";0.4;176.0;"noise";0.87;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00085_000";0.1;0.5;235.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00090_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00090_000";0.1;0.3;19.0;"Nycnoc";0.04;"Tetvir, Pippip, Phanan";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00095_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00100_000";"0.0";0.3;129.0;"noise";0.53;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00105_000";0.4;0.5;125.0;"noise";0.28;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00110_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00110_000";"0.0";0.4;20.0;"Eptser";0.17;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00115_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00115_000";0.1;0.5;20.0;"Nycnoc";0.15;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00120_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00120_000";0.1;0.5;21.0;"Nycnoc";0.15;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00125_000";"0.0";0.1;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00180_000";0.1;0.5;232.0;"noise";0.92;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00185_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00190_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00195_000";"0.0";0.5;128.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00200_000";"0.0";0.5;119.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00205_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00210_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00215_000";"0.0";0.2;125.0;"noise";0.48;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00220_000";0.2;0.5;243.0;"noise";0.86;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00225_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00230_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00235_000";"0.0";0.4;125.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00315_000";0.3;0.5;117.0;"noise";0.83;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00320_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00320_000";"0.0";0.1;18.0;"Plaint";0.03;"Tetvir, Phogri";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00325_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00330_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass1-Tron1-Chiro_1_00335_000";"0.0";0.1;125.0;"noise";0.76;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00000_000";"0.0";0.5;130.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00005_000";"0.0";0.5;142.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00010_000";0.3;0.4;45.0;"Pippip";0.29;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00010_000";"0.0";0.5;125.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00015_000";"0.0";0.5;142.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00015_000";0.1;0.3;54.0;"Pippyg";0.06;"Pippip";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00020_000";"0.0";0.5;136.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00025_000";"0.0";0.5;157.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00035_000";0.1;0.5;146.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00040_000";"0.0";0.5;112.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00040_000";0.4;0.5;44.0;"Pippip";0.35;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00045_000";0.3;0.5;97.0;"Tetvir";0.02;"Pippip, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00045_000";0.1;0.5;61.0;"Pippyg";0.05;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00045_000";0.1;0.5;111.0;"noise";0.54;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00050_000";"0.0";0.5;107.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00050_000";0.1;0.4;71.0;"Pippip";0.04;"Pippyg, Tetvir";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00055_000";"0.0";0.5;101.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00055_000";"0.0";0.5;53.0;"Pippip";0.66;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00060_000";"0.0";0.1;187.0;"noise";0.88;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00065_000";0.1;0.5;135.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00070_000";"0.0";0.5;108.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00075_000";"0.0";0.5;163.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00080_000";"0.0";0.5;100.0;"noise";0.88;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00080_000";"0.0";0.4;52.0;"Pippip";0.84;"";"";"";"";""
"Cir464-2016-Pass1-Tron10-Chiro_0_00085_000";"0.0";0.5;97.0;"noise";0.95;"";"";"";"";""
