"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir464-2016-Pass2-Tron1-Chiro_0_00050_000";0.1;0.2;42.0;"Yerray";0.08;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00055_000";"0.0";0.5;98.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00055_000";0.1;0.3;51.0;"Yerray";0.25;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00060_000";"0.0";0.5;158.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00065_000";0.1;0.3;40.0;"Yerray";0.02;"Tetvir, Pippip, Leppun, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00065_000";"0.0";0.5;158.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00070_000";"0.0";0.5;158.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00075_000";"0.0";0.5;138.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00080_000";"0.0";0.5;117.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00085_000";"0.0";0.5;145.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00090_000";"0.0";0.5;131.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00095_000";"0.0";0.5;159.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00095_000";0.4;0.5;54.0;"Pippip";0.09;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00100_000";"0.0";0.5;165.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00105_000";"0.0";0.5;154.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00110_000";"0.0";0.5;141.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00115_000";"0.0";0.5;196.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00120_000";"0.0";0.5;127.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00125_000";"0.0";0.5;180.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00130_000";"0.0";0.5;134.0;"noise";0.91;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00135_000";"0.0";0.5;158.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00135_000";"0.0";0.1;42.0;"Tetvir";0.02;"Pippip, Pipkuh, Phogri, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00140_000";"0.0";0.5;149.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00145_000";"0.0";0.5;187.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00150_000";"0.0";0.5;132.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00150_000";0.1;0.5;44.0;"Pippip";0.31;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00155_000";"0.0";0.5;135.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00160_000";"0.0";0.5;157.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00165_000";"0.0";0.5;117.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00165_000";0.1;0.2;45.0;"Phogri";0.03;"Tetvir, Pippip";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00170_000";"0.0";0.5;157.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00175_000";"0.0";0.5;158.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00180_000";"0.0";0.5;145.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00185_000";"0.0";0.5;180.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00185_000";0.1;0.2;43.0;"Pipkuh";0.08;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00190_000";0.1;0.5;44.0;"Leppun";0.03;"Tetvir, Pippip, Phogri";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00190_000";"0.0";0.5;156.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00195_000";"0.0";0.5;159.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00200_000";"0.0";0.5;149.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00205_000";"0.0";0.5;144.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00205_000";"0.0";0.3;44.0;"Pippip";0.13;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00210_000";"0.0";0.5;159.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00215_000";"0.0";0.5;156.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00215_000";0.1;0.2;44.0;"Pipkuh";0.08;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00220_000";0.1;0.3;43.0;"Yerray";0.02;"Tetvir, Pippip, Pipkuh, Leppun, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00220_000";"0.0";0.5;124.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00225_000";"0.0";0.5;154.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00225_000";"0.0";0.1;45.0;"Pippip";0.25;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00225_000";"0.0";0.4;45.0;"Yerray";0.03;"Tetvir, Phogri, Leppun";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00230_000";0.3;0.4;39.0;"Tetvir";0.02;"Pippip, Leppun, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00230_000";"0.0";0.5;128.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00235_000";"0.0";0.5;152.0;"noise";0.93;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00235_000";0.1;0.2;49.0;"Yerray";0.76;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00240_000";"0.0";0.5;126.0;"noise";0.94;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00240_000";0.2;0.3;50.0;"Yerray";0.1;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00245_000";"0.0";0.5;170.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00250_000";0.2;0.3;45.0;"Leppun";0.03;"Tetvir, Pippip, Pipkuh";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00250_000";"0.0";0.5;138.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00255_000";"0.0";0.5;160.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00255_000";0.3;0.4;43.0;"Tetvir";0.02;"Pippip, Pipkuh, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00260_000";"0.0";0.5;150.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00265_000";"0.0";0.5;205.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00270_000";"0.0";0.5;204.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00270_000";"0.0";0.4;47.0;"Yerray";0.05;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00275_000";"0.0";0.5;202.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00275_000";0.4;0.5;44.0;"Pipkuh";0.06;"Pippip";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00280_000";"0.0";0.5;206.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00285_000";"0.0";0.5;199.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00285_000";"0.0";0.1;47.0;"Yerray";0.27;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00290_000";"0.0";0.5;197.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00295_000";"0.0";0.5;199.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00295_000";0.3;0.5;45.0;"Pippip";0.08;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00300_000";"0.0";0.5;207.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00305_000";0.3;0.5;57.0;"Pippip";0.04;"Tetvir, Pipkuh, Myomys";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00305_000";"0.0";0.5;195.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00310_000";"0.0";0.5;200.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00310_000";0.1;0.2;51.0;"Yerray";0.51;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00315_000";"0.0";0.5;196.0;"noise";0.96;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00315_000";0.2;0.3;42.0;"Yerray";0.12;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00320_000";"0.0";0.5;201.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00320_000";"0.0";0.3;43.0;"Pipkuh";0.05;"Pippip";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00325_000";"0.0";0.5;185.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00325_000";"0.0";0.4;45.0;"Pippip";0.13;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00330_000";"0.0";0.5;197.0;"noise";0.95;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00330_000";0.1;0.4;44.0;"Yerray";0.07;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00335_000";"0.0";0.5;197.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00335_000";0.1;0.5;45.0;"Yerray";0.49;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00340_000";0.4;0.5;45.0;"Yerray";0.04;"Pippip, Tetvir, Pipkuh, Leppun";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00340_000";"0.0";0.5;196.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00345_000";"0.0";0.5;198.0;"noise";0.98;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00345_000";0.1;0.5;49.0;"Yerray";0.25;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00350_000";"0.0";0.5;200.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00350_000";0.2;0.3;44.0;"Pipkuh";0.05;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00355_000";"0.0";0.5;197.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_0_00360_000";"0.0";0.1;196.0;"noise";0.97;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00000_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00005_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00005_000";0.1;0.5;40.0;"Yerray";0.09;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00010_000";"0.0";0.3;40.0;"Confus";0.06;"Tetvir";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00010_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00015_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00015_000";0.4;0.5;33.0;"Tetvir";0.02;"Pippip, Pipkuh, Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00020_000";"0.0";0.4;33.0;"Tetvir";0.02;"Phogri, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00020_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00025_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00030_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00035_000";"0.0";0.4;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00040_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00045_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00045_000";0.1;0.3;45.0;"Phogri";0.27;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00050_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00055_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00060_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00065_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00070_000";0.2;0.3;34.0;"Tetvir";0.02;"Pippip, Myonat, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, amph";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00070_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00075_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00080_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00085_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00090_000";"0.0";0.5;153.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00090_000";"0.0";0.1;24.0;"Isopyr";0.17;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00095_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00100_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00105_000";"0.0";0.5;166.0;"noise";0.82;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00110_000";0.1;0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00115_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00115_000";0.1;0.5;43.0;"Yerray";0.09;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00120_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
"Cir464-2016-Pass2-Tron1-Chiro_1_00125_000";"0.0";0.5;154.0;"noise";0.99;"";"";"";"";""
