PARCELLEID	PARCELLENOM	ANNEE	TYPECULTURE	CONDUITEPARCELLE	REGION	AB_MOYENNE	AB_TOTALE	DIVERSITE_MOYENNE	DIVERSITE_TOTALE	NB_PASSAGES	AUTRES	NON_IDENTIFIES	AMARYLLIS	AURORES	BELLE_DAME	CITRONS	CUIVRE	DEMI_DEUILS	FLAMBES	GAZE	HESPERIDES_ORANGEES	HESPERIDES_TACHETEES	LYCENES_BLEUS	MACHAONS	MEGERES	MYRTIL	PAON_DU_JOUR	PETITES_TORTUES	PIERIDES_BLANCHES	PROCRIS	ROBERT_LE_DIABLE	SOUCIS	TABAC_D_ESPAGNE	TIRCIS	VULCAIN	SURFACE	LATITUDE	LONGITUDE	PAYSAGEINTENSIF	ESPECESCULTIVEES	TETEROTATIONEC	PCULTURAUXN1EC	PCULTURAUXN2EC	INTERCULTURE	DATESEMIS	TRAVAILSOL	ANNEEPLANTATION	INTERRANG	PRAIRIETEMPORAIRE	AGEPRAIRIE	ESEMEERGA	ESEMEERGI	ESEMEEDACTYLE	ESEMEEFETUQUE	ESEMEELEG	ESEMEEAUTRE	UPATURE	UPATURENBUGB	UFAUCHE	DATEDEBUTFAUCHE	NBFAUCHESPARAN	ANNEECONVERSION	NBPASSAGE_INSECTICIDE	NBPASSAGE_HERBICIDE	NBPASSAGE_FONGICIDE	NBPASSAGE_MOLLUCIDE	NBPASSAGE_AUTRE	NBPASSAGE_MINERALE	NBPASSAGE_F_ORGANIQUE	NBPASSAGE_A_ORGANIQUE	NBPASSAGE_CALCIQUE	CODE_EXPLOITATION	NOM_EXPLOITATION	INSEE	COMMUNE	NUM_DEPARTEMENT	DEPARTEMENT	CODE_RESEAU	NOM_RESEAU	NOM_RESEAU2	BORDURE_LISIERE	BORDURE_HAIE	BORDURE_BE	BORDURE_ROUTE	BORDURE_FOSSE	BORDURE_AUCUNE	BORDURE_BANDEFLEURIE	BORDURE_AUTRE	MA_AUTRECULTURE	MA_PRAIRIE	MA_BOIS	MA_ZURBAINE	MA_ETANG	MA_AUTRE	DISTANCE_PARCOURUE	NR	NR
0007783_VWCMU_0036243	LEGIROUARD_MORNET_PA	2013	GRANDE_CULTURE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	4	4	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	NR	90	_156	1	BETTERAVE	NR	NR	NR	1	23_10_2012__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	1	1	2	0	0	3	0	0	NR	8603	ALAIN_MORNET	85099	LE_GIROUARD	85	VENDEE	61	SYMPTAMM	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0007784_487OW_0036196	CHAPELLEACHARD_MORNET_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	7	7	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	NR	90	_7	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	NR	0	0	0	0	0	0	1	28	0	NR	NR	NR	0	0	0	0	0	1	0	0	NR	8604	MORNET_CAMILLE	85052	LA_CHAPELLE_ACHARD	85	VENDEE	61	SYMPTAMM	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0007785_ZFO9T_0036279	MAREUILSURLAYDISSAIS_MOURAT_PA	2013	VITICULTURE	BIOLOGIQUE	PAYS_DE_LA_LOIRE	6	6	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	NR	90	161	0	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	0	0	1	0	0	0	NR	8605	EARL_CHATEAU_MARIE_DU_FOU	85135	MAREUIL_SUR_LAY_DISSAIS	85	VENDEE	61	SYMPTAMM	NR	0	0	1	0	0	0	0	0	0	0	0	0	0	1	200	NR	NR
0007801_UTCIE_0036282	MARTINET_MUZARD_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	63	63	4	4	1	0	1	0	0	0	0	0	5	0	0	1	0	0	0	0	55	0	0	1	0	0	0	0	0	0	NR	90	41	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	NR	0	0	0	0	0	0	1	15	1	15_06_2013__00:00:00	1	NR	0	0	0	0	0	2	0	0	NR	8621	GAEC_LE_CENTENRIRE	85138	MARTINET	85	VENDEE	61	SYMPTAMM	NR	1	0	0	0	0	0	0	0	0	0	1	0	0	0	200	NR	NR
0007802_859NL_0036301	MOUTIERSSURLELAY_PILLAUD_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	8	8	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	3	0	0	0	0	0	0	NR	90	36	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	8	0	0	0	0	0	0	1	57	0	NR	NR	NR	0	0	0	0	0	1	0	0	NR	8622	EARL_LA_PITARDIERE	85157	MOUTIERS_SUR_LE_LAY	85	VENDEE	61	SYMPTAMM	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0007803_9QLW1_0036300	MOURIERSLESMAUXFAITS_RAFFENEAU_PA	2013	GRANDE_CULTURE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	28	28	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	10	0	3	0	0	0	0	0	0	NR	90	_3	0	BETTERAVE	NR	NR	NR	1	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	2	2	0	0	0	0	0	0	NR	8623	GAEC_RAFFENEAU	85156	MOUTIERS_LES_MAUXFAITS	85	VENDEE	61	SYMPTAMM	NR	0	0	1	0	0	0	0	0	0	0	1	0	0	0	200	NR	NR
0007803_9QLW1_0036300	MOURIERSLESMAUXFAITS_RAFFENEAU_PA	2013	GRANDE_CULTURE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	28	28	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	10	0	3	0	0	0	0	0	0	NR	90	_3	0	BETTERAVE	NR	NR	NR	1	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	2	2	0	0	0	0	0	0	NR	8623	GAEC_RAFFENEAU	85156	MOUTIERS_LES_MAUXFAITS	85	VENDEE	61	SYMPTAMM	NR	0	0	1	0	0	0	0	0	0	0	1	0	0	0	180	NR	NR
0007804_BB3HX_0036198	LACHAPPELLEHERMIER_RIVALIN_PA	2013	PRAIRIE	AUTRE	PAYS_DE_LA_LOIRE	45	45	4	4	1	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	36	0	0	2	0	0	0	0	0	0	NR	90	139	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	6	1	0	0	1	1	1	0	NR	1	02_05_2016__00:00:00	2	NR	0	0	0	0	0	1	2	0	NR	8624	GAEC_LES_BERGERS	85054	LA_CHAPELLE_HERMIER	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	200	NR	NR
0007805_4VR8U_0036319	LESPINEAUX_ROUSSEAU_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	90	_42	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	6	0	0	0	0	1	0	0	NR	1	01_05_2016__00:00:00	4	NR	0	1	0	0	0	1	0	0	NR	8625	ALAIN_ROUSSEAU	85175	LES_PINEAUX	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	190	NR	NR
0007806_NB9MH_0036154	AVRILLE_ROY_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	14	14	3	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	1	0	0	0	0	0	0	2	90	43	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	6	1	0	0	0	0	1	1	0	1	01_06_2013__00:00:00	1	NR	0	0	0	0	0	1	0	0	NR	8626	ENTREZEARL_LES_PALMIERS	85010	AVRILLE	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	200	NR	NR
0007807_GNUPP_0036301	MOUTIERSSURLELAY_SACHOT_PA	2013	GRANDE_CULTURE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	28	28	6	6	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	21	0	0	0	0	0	1	15	90	112	1	BETTERAVE	NR	NR	NR	1	10_10_2012__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	1	0	0	1	1	0	NR	8627	EARL_LA_DOUYALE	85157	MOUTIERS_SUR_LE_LAY	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	160	NR	NR
0007808_LBZEE_0018570	FORGEOTTE	2015	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	3.33333333333333	10	2	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.66666666666667	0.666666666666667	0	0	0	0	0	NR	NR	NR	1	BLE_TENDRE_D_HIVER	NR	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	1	0	0	2	0	0	0	15562	EARL_FORGEOTTE	21191	CORCELLES_LES_CITEAUX	21	COTE_D_OR	NR	NR	NR	0	0	1	1	1	0	0	0	0	0	1	0	0	0	150	NR	NR
0007808_XYR86_0036205	CHATEAUGUIBERT_TAILLOT_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	29	29	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	5	0	0	0	0	0	0	7	90	_147	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	1	1	0	0	0	1	0	0	NR	1	01_05_2013__00:00:00	2	NR	0	0	0	0	0	2	1	0	NR	8628	GAEC_LE_LION_D_OR	85061	CHATEAU_GUIBERT	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0007808_ZSWAR_0025544	LE_RU	2016	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	47.1698772	5.089703	0	COLZA	COLZA	NR	ORGE_ESCOURGEON_D_HIVER	0	20_08_2015__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	3	2	1	0	0	2	0	0	0	15562	EARL_FORGEOTTE	21191	CORCELLES_LES_CITEAUX	21	COTE_D_OR	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	1	1	0	0	0	0	0	0	0	1	0	150	NR	NR
0007884_EVJIF_0018567	A6_CHAMPAGNE	2015	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	2	6	1.66666666666667	4	3	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0.333333333333333	0	0	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0	0	NR	NR	NR	1	BLE_TENDRE_D_HIVER	NR	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	2	3	1	0	3	0	0	0	15546	CHAMPAGNE_A6	21267	FLAGEY_ECHEZEAUX	21	COTE_D_OR	NR	NR	NR	1	0	0	1	0	0	0	0	0	0	0	1	0	0	150	NR	NR
0007884_FRPIV_0018566	BROINDON	2015	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	4	12	2	5	3	0	0	0	0	0	0.333333333333333	0	0	0	0.666666666666667	0	0	0.333333333333333	0	0	0	0	0	1	1.66666666666667	0	0	0	0	0	NR	NR	NR	1	BLE_TENDRE_D_HIVER	NR	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	2	3	1	0	3	0	0	0	15545	GAEC_DE_LA_CHAMPAGNE	21267	FLAGEY_ECHEZEAUX	21	COTE_D_OR	NR	NR	NR	1	1	0	1	0	0	0	0	0	1	1	0	0	0	200	NR	NR
0007884_S83XO_0025541	BROINDON	2016	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	5	5	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	7	47.1919325	5.0437835	0	SOJA	COLZA	NR	ORGE_ESCOURGEON_D_HIVER	0	07_05_2016__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	2	0	0	0	1	0	0	0	15545	GAEC_DE_LA_CHAMPAGNE	21267	FLAGEY_ECHEZEAUX	21	COTE_D_OR	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	1	0	1	0	0	0	0	1	0	0	0	150	NR	NR
0007884_Y2GDL_0025521	A6	2016	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	10	10	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	1	12	47.157175	4.996941	1	ORGE_ESCOURGEON_DE_PRINTEMPS	COLZA	NR	COLZA	0	05_03_2016__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	2	2	0	0	2	0	0	0	15546	CHAMPAGNE_A6	21267	FLAGEY_ECHEZEAUX	21	COTE_D_OR	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	1	0	0	0	0	0	0	1	1	0	0	150	NR	NR
0007904_DS4FV_0014211	CRES	2013	VITICULTURE	CONVENTIONNELLE	LANGUEDOC_ROUSSILLON	11	22	3.5	4	2	2.5	2.5	0	0	0	0	0	0	0	2.5	0	0	0.5	0	0	1	0	0	2	0	0	0	0	0	0	0	NR	NR	1	VIGNE	NR	NR	NR	NR	NR	NR	0	ENHERBE	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	0	0	0	0	0	0	NR	8581	COOPERATIVE_ABEILHAN	34214	POUZOLLES	34	HERAULT	341	HERAULT	NR	0	0	0	0	0	0	0	1	0	1	0	0	0	0	250	NR	NR
0007941_Z263B_0015352	JACHERE_TERRALYS	2013	PRAIRIE	CONVENTIONNELLE	RHONE_ALPES	19	57	4	5	3	3.33333333333333	1.33333333333333	0	0	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0.333333333333333	0	0	6.66666666666667	4.66666666666667	0	1	0	0	0	1	45.373674	5.457609	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	1	0	0	0	0	0	1	0	NR	1	01_09_2013__00:00:00	0	NR	0	0	0	0	0	0	0	0	NR	8762	RIVAT	38118	COLOMBE	38	ISERE	NR	NR	NR	0	0	1	0	0	0	0	0	0	0	0	0	0	1	130	NR	NR
0007961_TX6BU_0036355	SAINTEFLAIVEDESLOUPS_GIGAUD_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	6	6	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	4	90	_169	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	1	4	1	0	0	0	1	0	1	9	0	NR	NR	NR	0	0	0	0	0	3	0	0	NR	8781	GILLES_GIGAUD_	85211	STE_FLAIVE_DES_LOUPS	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	200	NR	NR
0007981_L2G8Q_0036305	NIEULLEDOLENT_MIGNE_PA	2013	GRANDE_CULTURE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	90	176	0	BETTERAVE	NR	NR	NR	1	10_05_2013__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	0	0	0	0	0	0	0	NR	8801	SEBASTIEN_MIGNE	85161	NIEUL_LE_DOLENT	85	VENDEE	61	SYMPTAMM	NR	0	0	0	0	0	1	0	0	1	0	0	0	0	0	150	NR	NR
0008001_72D5H_0035132	NR	2014	NR	NR	PICARDIE	4	8	2	3	2	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	2	0	0	0.5	0	0	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	8822	EARL_MESNRRD	80650	QUERRIEU	80	SOMME	821	FERMES_DE_REFERENCES_BAYER	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0008041_SM4C3_0022117	TRONVILLE_BLE_2013	2013	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	15.3333333333333	46	3.33333333333333	5	3	0	0	0	0	0	0	0	0	0	4.66666666666667	1.66666666666667	0	0	0	0	3	0.333333333333333	0	5.66666666666667	0	0	0	0	0	0	9	48.748945	6.152344	1	BLE	NR	COLZA	ORGE_ESCOURGEON_D_HIVER	0	05_10_2012__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	2	1	0	3	0	0	NR	1681	VINOT_DAMIEN	54535	TRONVILLE	54	MEURTHE_ET_MOSELLE	281	CDA54	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	400	NR	NR
0008057_AQTSR_0025581	LA_CLAIRE	2016	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	4	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	12	47.1464153	5.2428249	0	BLE_TENDRE_D_HIVER	COLZA	COLZA	ORGE_ESCOURGEON_D_HIVER	0	10_10_2015__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	1	3	0	0	3	0	0	0	15561	EARL_BOURGEON	21440	MONTOT	21	COTE_D_OR	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	150	NR	NR
0008057_2KXUU_0018569	MONTOT	2015	GRANDE_CULTURE	CONVENTIONNELLE	BOURGOGNE	3	9	1.66666666666667	3	3	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	1.66666666666667	1	0	0	0	0	0	NR	NR	NR	1	COLZA	NR	NR	NR	0	NR	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	3	2	2	1	0	3	0	0	0	15561	EARL_BOURGEON	21440	MONTOT	21	COTE_D_OR	NR	NR	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	200	NR	NR
0008061_KAIIA_0036296	LAMOTHEACHARD_RAPITEAU_PA	2013	PRAIRIE	CONVENTIONNELLE	PAYS_DE_LA_LOIRE	13	13	3	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	3	0	0	0	0	0	0	NR	90	_121	0	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	NR	0	0	0	0	0	0	1	0	1	NR	NR	NR	0	0	0	0	0	0	0	0	NR	8841	GAEC_LA_CHAPELLIERE	85152	LA_MOTHE_ACHARD	85	VENDEE	61	SYMPTAMM	NR	0	1	0	0	0	0	0	0	0	1	0	0	0	0	150	NR	NR
0008081_2BH5M_0022123	LES_SAUCERONS	2013	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	17.3333333333333	52	3.66666666666667	7	3	0	2.66666666666667	0.666666666666667	0	0	0	0	4.33333333333333	0	0.666666666666667	0	0	0	0	0	0.333333333333333	0.333333333333333	0	7.33333333333333	1	0	0	0	0	0	5	48.685592	6.498263	1	ORGE_ESCOURGEON_D_HIVER	BETTERAVE	BETTERAVE	BETTERAVE	0	02_10_2012__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	1	1	1	1	2	0	0	NR	8881	EARL_DE_FOULCRAY	54541	VALHEY	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	1	0	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0008081_2BH5M_0022123	LES_SAUCERONS	2015	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	4	4	1	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	48.685592	6.498263	1	COLZA	BETTERAVE	ORGE	BETTERAVE	0	26_08_2014__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	2	1	1	1	0	2	0	0	0	8881	EARL_DE_FOULCRAY	54541	VALHEY	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0008083_ZZ72E_0022123	LES_BASSELS	2013	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	12.6666666666667	38	3.33333333333333	8	3	0	0.666666666666667	0	0	0.666666666666667	0.333333333333333	0	1.33333333333333	0	0.333333333333333	1.33333333333333	0	0	0	0	0	0	0	6.66666666666667	0.333333333333333	0	1	0	0	0	31	48.698269	6.490731	1	TOURNESOL	BETTERAVE	ORGE_ESCOURGEON_D_HIVER	BETTERAVE	0	09_05_2013__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	4	0	1	0	1	0	0	NR	8881	EARL_DE_FOULCRAY	54541	VALHEY	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0008084_KH02U_0022123	SOUS_LE_BOIS	2013	PRAIRIE	CONVENTIONNELLE	LORRAINE	10.6666666666667	32	3.33333333333333	7	3	0	0	5	0	0	0	0	0	0	0	0.333333333333333	0	0.333333333333333	0	0	2	0	0	1.66666666666667	1	0	0	0.333333333333333	0	0	10	48.69368	6.486654	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	15	0	0	0	0	0	0	1	10	0	NR	NR	NR	0	0	0	0	0	1	0	0	NR	8881	EARL_DE_FOULCRAY	54541	VALHEY	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	1	0	0	0	0	0	0	0	0	0	1	0	0	0	500	NR	NR
0008084_KH02U_0022123	SOUS_LE_BOIS	2015	PRAIRIE	CONVENTIONNELLE	LORRAINE	17	17	5	5	1	0	0	5	0	0	0	3	5	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	10	48.69368	6.486654	1	NR	NR	NR	NR	NR	NR	NR	NR	NR	0	30	0	0	0	0	0	0	1	10	0	NR	NR	NR	0	0	0	0	0	0	0	0	0	8881	EARL_DE_FOULCRAY	54541	VALHEY	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
0008085_2KJ2D_0022123	LES_BASSELS	2015	GRANDE_CULTURE	CONVENTIONNELLE	LORRAINE	3	3	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	30	48.698439	6.492748	1	TOURNESOL	NR	ORGE_ESCOURGEON_D_HIVER	TOURNESOL	0	12_04_2015__00:00:00	LABOUR_PROFOND	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	1	0	0	0	0	0	0	0	8881	EARL_DE_FOULCRAY	54541	VALHEY	54	MEURTHE_ET_MOSELLE	521	FERMECOPHYTO___RESEAU_COOPERATIVES	NR	0	0	0	1	0	0	0	0	1	0	0	0	0	0	500	NR	NR
0008101_WDOFG_0005214	MORTE_TERRE_A	2014	GRANDE_CULTURE	AUTRE	BASSE_NORMANDIE	10	50	3.6	7	5	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.8	0.4	0.2	6.8	0.4	0	1.2	0	0	0	14	49.001731	_0.209427	1	BLE	BETTERAVE	COLZA	BLE	0	20_10_2013__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	4	3	0	0	4	0	0	0	8903	SOENEN	14486	OUILLY_LE_TESSON	14	CALVADOS	942	AGRIAL	NR	0	0	0	0	0	0	1	0	1	0	1	0	0	0	150	NR	NR
0008102_EOF8U_0005214	MORTE_TERRE_B	2014	GRANDE_CULTURE	CONVENTIONNELLE	BASSE_NORMANDIE	11.6	58	5.5	7	5	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	1	0.4	0.6	7.8	0.4	0	1	0	0	0	15	48.999479	_0.213118	1	BETTERAVE	POIS	BLE	NR	1	20_03_2014__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	1	5	1	0	0	3	0	0	0	8903	SOENEN	14486	OUILLY_LE_TESSON	14	CALVADOS	942	AGRIAL	NR	0	0	0	0	0	0	1	0	1	0	0	0	0	0	150	NR	NR
0008121_9DFEM_0005214	FOND_DU_CLOS	2014	GRANDE_CULTURE	CONVENTIONNELLE	BASSE_NORMANDIE	12	48	1.5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	11.5	0	0	0.25	0	0	0	25	49.001675	_0.217023	1	COLZA	BETTERAVE	BLE	POIS	0	09_09_2012__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	NR	NR	NR	NR	NR	NR	0	4	3	0	0	5	0	0	0	8903	SOENEN	14486	OUILLY_LE_TESSON	14	CALVADOS	942	AGRIAL	NR	0	0	0	0	0	0	1	0	1	0	0	0	0	0	150	NR	NR
0008122_398BC_0005214	LA_PISTE	2013	GRANDE_CULTURE	CONVENTIONNELLE	BASSE_NORMANDIE	10.25	41	2	3	4	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	1.5	0	8	0	0	0	0	0	0	8	49.00525	_0.216594	1	COLZA	COLZA	BLE	NR	0	08_09_2013__00:00:00	TRAVAIL_SUPERFICIEL	NR	NR	NR	NR	0	0	0	0	0	0	0	NR	0	NR	NR	NR	0	2	1	0	0	3	0	0	NR	8903	SOENEN	14486	OUILLY_LE_TESSON	14	CALVADOS	942	AGRIAL	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR	NR
